REGION_ID,COUNTRY_ID,COUNTRY_NAME_EN
"SDG: Least Developed Countries",NER,"Niger"
"SDG: Least Developed Countries",GNB,"Guinea-Bissau"
"SDG: Least Developed Countries",TLS,"Timor-Leste"
"SDG: Least Developed Countries",RWA,"Rwanda"
"SDG: Least Developed Countries",STP,"Sao Tome and Principe"
"SDG: Least Developed Countries",SEN,"Senegal"
"SDG: Least Developed Countries",SLE,"Sierra Leone"
"SDG: Least Developed Countries",SOM,"Somalia"
"SDG: Least Developed Countries",SSD,"South Sudan"
"SDG: Least Developed Countries",SDN,"Sudan"
"SDG: Least Developed Countries",TZA,"United Republic of Tanzania"
"SDG: Least Developed Countries",TGO,"Togo"
"SDG: Least Developed Countries",TUV,"Tuvalu"
"SDG: Least Developed Countries",UGA,"Uganda"
"SDG: Least Developed Countries",BFA,"Burkina Faso"
"SDG: Least Developed Countries",YEM,"Yemen"
"SDG: Least Developed Countries",COD,"Democratic Republic of the Congo"
"SDG: Least Developed Countries",ZMB,"Zambia"
"SDG: Northern Africa",DZA,"Algeria"
"SDG: Northern Africa",EGY,"Egypt"
"SDG: Northern Africa",LBY,"Libya"
"SDG: Northern Africa",MAR,"Morocco"
"SDG: Northern Africa",SDN,"Sudan"
"SDG: Northern Africa",ESH,"Western Sahara"
"SDG: Northern Africa",XDN,"Sudan (pre-secession)"
"SDG: Northern Africa",TUN,"Tunisia"
"SDG: Northern Africa and Western Asia",DZA,"Algeria"
"SDG: Northern Africa and Western Asia",ARM,"Armenia"
"SDG: Northern Africa and Western Asia",AZE,"Azerbaijan"
"SDG: Northern Africa and Western Asia",BHR,"Bahrain"
"SDG: Northern Africa and Western Asia",CYP,"Cyprus"
"SDG: Northern Africa and Western Asia",EGY,"Egypt"
"SDG: Northern Africa and Western Asia",GEO,"Georgia"
"SDG: Northern Africa and Western Asia",IRQ,"Iraq"
"SDG: Northern Africa and Western Asia",ISR,"Israel"
"SDG: Northern Africa and Western Asia",JOR,"Jordan"
"SDG: Northern Africa and Western Asia",KWT,"Kuwait"
"SDG: Northern Africa and Western Asia",LBN,"Lebanon"
"SDG: Northern Africa and Western Asia",LBY,"Libya"
"SDG: Northern Africa and Western Asia",MAR,"Morocco"
"SDG: Northern Africa and Western Asia",OMN,"Oman"
"SDG: Northern Africa and Western Asia",PSE,"Palestine"
"SDG: Northern Africa and Western Asia",QAT,"Qatar"
"SDG: Northern Africa and Western Asia",SAU,"Saudi Arabia"
"SDG: Northern Africa and Western Asia",SDN,"Sudan"
"SDG: Northern Africa and Western Asia",ESH,"Western Sahara"
"SDG: Northern Africa and Western Asia",XDN,"Sudan (pre-secession)"
"SDG: Northern Africa and Western Asia",SYR,"Syrian Arab Republic"
"SDG: Northern Africa and Western Asia",TUN,"Tunisia"
"SDG: Northern Africa and Western Asia",TUR,"Türkiye"
"SDG: Northern Africa and Western Asia",ARE,"United Arab Emirates"
"SDG: Northern Africa and Western Asia",YEM,"Yemen"
"SDG: Northern America",BMU,"Bermuda"
"SDG: Northern America",CAN,"Canada"
"SDG: Northern America",GRL,"Greenland"
"SDG: Northern America",SPM,"Saint Pierre and Miquelon"
"SDG: Northern America",USA,"United States of America"
"SDG: Oceania",ASM,"American Samoa"
"SDG: Oceania",AUS,"Australia"
"SDG: Oceania",SLB,"Solomon Islands"
"SDG: Oceania",PLW,"Palau"
"SDG: Oceania",COK,"Cook Islands"
"SDG: Oceania",FJI,"Fiji"
"SDG: Oceania",PYF,"French Polynesia"
"SDG: Oceania",KIR,"Kiribati"
"SDG: Oceania",GUM,"Guam"
"SDG: Oceania",FSM,"Micronesia (Federated States of)"
"SDG: Oceania",MNP,"Northern Mariana Islands"
"SDG: Oceania",NRU,"Nauru"
"SDG: Oceania",NCL,"New Caledonia"
"SDG: Oceania",VUT,"Vanuatu"
"SDG: Oceania",NZL,"New Zealand"
"SDG: Oceania",NIU,"Niue"
"SDG: Oceania",NFK,"Norfolk Island"
"SDG: Oceania",MHL,"Marshall Islands"
"SDG: Oceania",PNG,"Papua New Guinea"
"SDG: Oceania",PCN,"Pitcairn"
"SDG: Oceania",TKL,"Tokelau"
"SDG: Oceania",TON,"Tonga"
"SDG: Oceania",TUV,"Tuvalu"
"SDG: Oceania",WLF,"Wallis and Futuna Islands"
"SDG: Oceania",WSM,"Samoa"
"SDG: Oceania (excluding Australia and New Zealand)",ASM,"American Samoa"
"SDG: Oceania (excluding Australia and New Zealand)",SLB,"Solomon Islands"
"SDG: Oceania (excluding Australia and New Zealand)",PLW,"Palau"
"SDG: Oceania (excluding Australia and New Zealand)",COK,"Cook Islands"
"SDG: Oceania (excluding Australia and New Zealand)",FJI,"Fiji"
"SDG: Oceania (excluding Australia and New Zealand)",PYF,"French Polynesia"
"SDG: Oceania (excluding Australia and New Zealand)",KIR,"Kiribati"
"SDG: Oceania (excluding Australia and New Zealand)",GUM,"Guam"
"SDG: Oceania (excluding Australia and New Zealand)",FSM,"Micronesia (Federated States of)"
"SDG: Oceania (excluding Australia and New Zealand)",MNP,"Northern Mariana Islands"
"SDG: Oceania (excluding Australia and New Zealand)",NRU,"Nauru"
"SDG: Oceania (excluding Australia and New Zealand)",NCL,"New Caledonia"
"SDG: Oceania (excluding Australia and New Zealand)",VUT,"Vanuatu"
"SDG: Oceania (excluding Australia and New Zealand)",NIU,"Niue"
"SDG: Oceania (excluding Australia and New Zealand)",MHL,"Marshall Islands"
"SDG: Oceania (excluding Australia and New Zealand)",PNG,"Papua New Guinea"
"SDG: Oceania (excluding Australia and New Zealand)",PCN,"Pitcairn"
"SDG: Oceania (excluding Australia and New Zealand)",TKL,"Tokelau"
"SDG: Oceania (excluding Australia and New Zealand)",TON,"Tonga"
"SDG: Oceania (excluding Australia and New Zealand)",TUV,"Tuvalu"
"SDG: Oceania (excluding Australia and New Zealand)",WLF,"Wallis and Futuna Islands"
"SDG: Oceania (excluding Australia and New Zealand)",WSM,"Samoa"
"SDG: Small Island Developing States",ASM,"American Samoa"
"SDG: Small Island Developing States",AIA,"Anguilla"
"SDG: Small Island Developing States",ATG,"Antigua and Barbuda"
"SDG: Small Island Developing States",ABW,"Aruba"
"SDG: Small Island Developing States",BHS,"Bahamas"
"SDG: Small Island Developing States",BRB,"Barbados"
"SDG: Small Island Developing States",BLZ,"Belize"
"SDG: Small Island Developing States",SLB,"Solomon Islands"
"SDG: Small Island Developing States",PLW,"Palau"
"SDG: Small Island Developing States",CPV,"Cabo Verde"
"SDG: Small Island Developing States",COM,"Comoros"
"SDG: Small Island Developing States",COK,"Cook Islands"
"SDG: Small Island Developing States",CUB,"Cuba"
"SDG: Small Island Developing States",DMA,"Dominica"
"SDG: Small Island Developing States",DOM,"Dominican Republic"
"SDG: Small Island Developing States",FJI,"Fiji"
"SDG: Small Island Developing States",PYF,"French Polynesia"
"SDG: Small Island Developing States",KIR,"Kiribati"
"SDG: Small Island Developing States",GRD,"Grenada"
"SDG: Small Island Developing States",GUM,"Guam"
"SDG: Small Island Developing States",GUY,"Guyana"
"SDG: Small Island Developing States",HTI,"Haiti"
"SDG: Small Island Developing States",JAM,"Jamaica"
"SDG: Small Island Developing States",MDV,"Maldives"
"SDG: Small Island Developing States",MUS,"Mauritius"
"SDG: Small Island Developing States",FSM,"Micronesia (Federated States of)"
"SDG: Small Island Developing States",MSR,"Montserrat"
"SDG: Small Island Developing States",MNP,"Northern Mariana Islands"
"SDG: Small Island Developing States",NRU,"Nauru"
"SDG: Small Island Developing States",CUW,"Curaçao"
"SDG: Small Island Developing States",ANT,"Netherlands Antilles"
"SDG: Small Island Developing States",SXM,"Sint Maarten (Dutch part)"
"SDG: Small Island Developing States",NCL,"New Caledonia"
"SDG: Small Island Developing States",VUT,"Vanuatu"
"SDG: Small Island Developing States",NIU,"Niue"
"SDG: Small Island Developing States",MHL,"Marshall Islands"
"SDG: Small Island Developing States",PNG,"Papua New Guinea"
"SDG: Small Island Developing States",GNB,"Guinea-Bissau"
"SDG: Small Island Developing States",TLS,"Timor-Leste"
"SDG: Small Island Developing States",PRI,"Puerto Rico"
"SDG: Small Island Developing States",KNA,"Saint Kitts and Nevis"
"SDG: Small Island Developing States",LCA,"Saint Lucia"
"SDG: Small Island Developing States",VCT,"Saint Vincent and the Grenadines"
"SDG: Small Island Developing States",STP,"Sao Tome and Principe"
"SDG: Small Island Developing States",SYC,"Seychelles"
"SDG: Small Island Developing States",SGP,"Singapore"
"SDG: Small Island Developing States",SUR,"Suriname"
"SDG: Small Island Developing States",TON,"Tonga"
"SDG: Small Island Developing States",TUV,"Tuvalu"
"SDG: Small Island Developing States",TTO,"Trinidad and Tobago"
"SDG: Small Island Developing States",VGB,"British Virgin Islands"
"SDG: Small Island Developing States",VIR,"United States Virgin Islands"
"SDG: Small Island Developing States",WSM,"Samoa"
"SDG: South-Eastern Asia",BRN,"Brunei Darussalam"
"SDG: South-Eastern Asia",MMR,"Myanmar"
"SDG: South-Eastern Asia",IDN,"Indonesia"
"SDG: South-Eastern Asia",KHM,"Cambodia"
"SDG: South-Eastern Asia",LAO,"Lao People's Democratic Republic"
"SDG: South-Eastern Asia",MYS,"Malaysia"
"SDG: South-Eastern Asia",PHL,"Philippines"
"SDG: South-Eastern Asia",TLS,"Timor-Leste"
"SDG: South-Eastern Asia",SGP,"Singapore"
"SDG: South-Eastern Asia",THA,"Thailand"
"SDG: South-Eastern Asia",VNM,"Viet Nam"
"SDG: Southern Asia",AFG,"Afghanistan"
"SDG: Southern Asia",BGD,"Bangladesh"
"SDG: Southern Asia",BTN,"Bhutan"
"SDG: Southern Asia",IND,"India"
"SDG: Southern Asia",IRN,"Iran (Islamic Republic of)"
"SDG: Southern Asia",MDV,"Maldives"
"SDG: Southern Asia",NPL,"Nepal"
"SDG: Southern Asia",PAK,"Pakistan"
"SDG: Southern Asia",LKA,"Sri Lanka"
"SDG: Sub-Saharan Africa",AGO,"Angola"
"SDG: Sub-Saharan Africa",BWA,"Botswana"
"SDG: Sub-Saharan Africa",BDI,"Burundi"
"SDG: Sub-Saharan Africa",CMR,"Cameroon"
"SDG: Sub-Saharan Africa",CPV,"Cabo Verde"
"SDG: Sub-Saharan Africa",CAF,"Central African Republic"
"SDG: Sub-Saharan Africa",TCD,"Chad"
"SDG: Sub-Saharan Africa",COM,"Comoros"
"SDG: Sub-Saharan Africa",MYT,"Mayotte"
"SDG: Sub-Saharan Africa",COG,"Congo"
"SDG: Sub-Saharan Africa",BEN,"Benin"
"SDG: Sub-Saharan Africa",GNQ,"Equatorial Guinea"
"SDG: Sub-Saharan Africa",ERI,"Eritrea"
"SDG: Sub-Saharan Africa",ETH,"Ethiopia"
"SDG: Sub-Saharan Africa",DJI,"Djibouti"
"SDG: Sub-Saharan Africa",GAB,"Gabon"
"SDG: Sub-Saharan Africa",GMB,"Gambia"
"SDG: Sub-Saharan Africa",GHA,"Ghana"
"SDG: Sub-Saharan Africa",GIN,"Guinea"
"SDG: Sub-Saharan Africa",CIV,"Côte d'Ivoire"
"SDG: Sub-Saharan Africa",KEN,"Kenya"
"SDG: Sub-Saharan Africa",LSO,"Lesotho"
"SDG: Sub-Saharan Africa",LBR,"Liberia"
"SDG: Sub-Saharan Africa",MDG,"Madagascar"
"SDG: Sub-Saharan Africa",MWI,"Malawi"
"SDG: Sub-Saharan Africa",MLI,"Mali"
"SDG: Sub-Saharan Africa",MRT,"Mauritania"
"SDG: Sub-Saharan Africa",MUS,"Mauritius"
"SDG: Sub-Saharan Africa",MOZ,"Mozambique"
"SDG: Sub-Saharan Africa",NAM,"Namibia"
"SDG: Sub-Saharan Africa",NER,"Niger"
"SDG: Sub-Saharan Africa",NGA,"Nigeria"
"SDG: Sub-Saharan Africa",GNB,"Guinea-Bissau"
"SDG: Sub-Saharan Africa",REU,"Réunion"
"SDG: Sub-Saharan Africa",RWA,"Rwanda"
"SDG: Sub-Saharan Africa",SHN,"Saint Helena"
"SDG: Sub-Saharan Africa",STP,"Sao Tome and Principe"
"SDG: Sub-Saharan Africa",SEN,"Senegal"
"SDG: Sub-Saharan Africa",SYC,"Seychelles"
"SDG: Sub-Saharan Africa",SLE,"Sierra Leone"
"SDG: Sub-Saharan Africa",SOM,"Somalia"
"SDG: Sub-Saharan Africa",ZAF,"South Africa"
"SDG: Sub-Saharan Africa",ZWE,"Zimbabwe"
"SDG: Sub-Saharan Africa",SSD,"South Sudan"
"SDG: Sub-Saharan Africa",SWZ,"Eswatini"
"SDG: Sub-Saharan Africa",TZA,"United Republic of Tanzania"
"SDG: Sub-Saharan Africa",TGO,"Togo"
"SDG: Sub-Saharan Africa",UGA,"Uganda"
"SDG: Sub-Saharan Africa",BFA,"Burkina Faso"
"SDG: Sub-Saharan Africa",COD,"Democratic Republic of the Congo"
"SDG: Sub-Saharan Africa",ZMB,"Zambia"
"SDG: Western Asia",ARM,"Armenia"
"SDG: Western Asia",AZE,"Azerbaijan"
"SDG: Western Asia",BHR,"Bahrain"
"SDG: Western Asia",CYP,"Cyprus"
"SDG: Western Asia",GEO,"Georgia"
"SDG: Western Asia",IRQ,"Iraq"
"SDG: Western Asia",ISR,"Israel"
"SDG: Western Asia",JOR,"Jordan"
"SDG: Western Asia",KWT,"Kuwait"
"SDG: Western Asia",LBN,"Lebanon"
"SDG: Western Asia",OMN,"Oman"
"SDG: Western Asia",PSE,"Palestine"
"SDG: Western Asia",QAT,"Qatar"
"SDG: Western Asia",SAU,"Saudi Arabia"
"SDG: Western Asia",SYR,"Syrian Arab Republic"
"SDG: Western Asia",TUR,"Türkiye"
"SDG: Western Asia",ARE,"United Arab Emirates"
"SDG: Western Asia",YEM,"Yemen"
"SDG: World",AFG,"Afghanistan"
"SDG: World",ALB,"Albania"
"SDG: World",DZA,"Algeria"
"SDG: World",ASM,"American Samoa"
"SDG: World",AND,"Andorra"
"SDG: World",AGO,"Angola"
"SDG: World",AIA,"Anguilla"
"SDG: World",ATG,"Antigua and Barbuda"
"SDG: World",ARG,"Argentina"
"SDG: World",ARM,"Armenia"
"SDG: World",ABW,"Aruba"
"SDG: World",AUS,"Australia"
"SDG: World",AZE,"Azerbaijan"
"SDG: World",AUT,"Austria"
"SDG: World",BHS,"Bahamas"
"SDG: World",BHR,"Bahrain"
"SDG: World",BGD,"Bangladesh"
"SDG: World",BRB,"Barbados"
"SDG: World",BEL,"Belgium"
"SDG: World",BIH,"Bosnia and Herzegovina"
"SDG: World",BLZ,"Belize"
"SDG: World",BMU,"Bermuda"
"SDG: World",BTN,"Bhutan"
"SDG: World",BOL,"Bolivia (Plurinational State of)"
"SDG: World",BWA,"Botswana"
"SDG: World",BRA,"Brazil"
"SDG: World",SLB,"Solomon Islands"
"SDG: World",PLW,"Palau"
"SDG: World",BRN,"Brunei Darussalam"
"SDG: World",BGR,"Bulgaria"
"SDG: World",HRV,"Croatia"
"SDG: World",MMR,"Myanmar"
"SDG: World",BDI,"Burundi"
"SDG: World",CMR,"Cameroon"
"SDG: World",CAN,"Canada"
"SDG: World",CPV,"Cabo Verde"
"SDG: World",CYM,"Cayman Islands"
"SDG: World",CAF,"Central African Republic"
"SDG: World",TCD,"Chad"
"SDG: World",CHL,"Chile"
"SDG: World",CHN,"China"
"SDG: World",COL,"Colombia"
"SDG: World",COM,"Comoros"
"SDG: World",MYT,"Mayotte"
"SDG: World",COG,"Congo"
"SDG: World",COK,"Cook Islands"
"SDG: World",CRI,"Costa Rica"
"SDG: World",CUB,"Cuba"
"SDG: World",CYP,"Cyprus"
"SDG: World",CZE,"Czechia"
"SDG: World",BEN,"Benin"
"SDG: World",DNK,"Denmark"
"SDG: World",DMA,"Dominica"
"SDG: World",DOM,"Dominican Republic"
"SDG: World",ECU,"Ecuador"
"SDG: World",EGY,"Egypt"
"SDG: World",SLV,"El Salvador"
"SDG: World",GNQ,"Equatorial Guinea"
"SDG: World",ERI,"Eritrea"
"SDG: World",EST,"Estonia"
"SDG: World",ETH,"Ethiopia"
"SDG: World",FRO,"Faeroe Islands"
"SDG: World",FLK,"Falkland Islands (Malvinas)"
"SDG: World",FJI,"Fiji"
"SDG: World",FIN,"Finland"
"SDG: World",ALA,"Åland Islands"
"SDG: World",FRA,"France"
"SDG: World",GUF,"French Guiana"
"SDG: World",PYF,"French Polynesia"
"SDG: World",DJI,"Djibouti"
"SDG: World",GAB,"Gabon"
"SDG: World",GMB,"Gambia"
"SDG: World",GEO,"Georgia"
"SDG: World",DEU,"Germany"
"SDG: World",GHA,"Ghana"
"SDG: World",GIB,"Gibraltar"
"SDG: World",KIR,"Kiribati"
"SDG: World",GRC,"Greece"
"SDG: World",GRL,"Greenland"
"SDG: World",GRD,"Grenada"
"SDG: World",GLP,"Guadeloupe"
"SDG: World",GUM,"Guam"
"SDG: World",GTM,"Guatemala"
"SDG: World",GIN,"Guinea"
"SDG: World",GUY,"Guyana"
"SDG: World",HTI,"Haiti"
"SDG: World",VAT,"Holy See"
"SDG: World",HND,"Honduras"
"SDG: World",HKG,"China, Hong Kong Special Administrative Region"
"SDG: World",HUN,"Hungary"
"SDG: World",ISL,"Iceland"
"SDG: World",IND,"India"
"SDG: World",IDN,"Indonesia"
"SDG: World",IRN,"Iran (Islamic Republic of)"
"SDG: World",IRQ,"Iraq"
"SDG: World",IRL,"Ireland"
"SDG: World",ISR,"Israel"
"SDG: World",ITA,"Italy"
"SDG: World",CIV,"Côte d'Ivoire"
"SDG: World",JAM,"Jamaica"
"SDG: World",JPN,"Japan"
"SDG: World",JOR,"Jordan"
"SDG: World",KAZ,"Kazakhstan"
"SDG: World",KEN,"Kenya"
"SDG: World",KHM,"Cambodia"
"SDG: World",KOR,"Republic of Korea"
"SDG: World",PRK,"Democratic People's Republic of Korea"
"SDG: World",KWT,"Kuwait"
"SDG: World",KGZ,"Kyrgyzstan"
"SDG: World",LAO,"Lao People's Democratic Republic"
"SDG: World",LVA,"Latvia"
"SDG: World",LBN,"Lebanon"
"SDG: World",LSO,"Lesotho"
"SDG: World",LBR,"Liberia"
"SDG: World",LBY,"Libya"
"SDG: World",LIE,"Liechtenstein"
"SDG: World",LTU,"Lithuania"
"SDG: World",LUX,"Luxembourg"
"SDG: World",MAC,"China, Macao Special Administrative Region"
"SDG: World",MKD,"North Macedonia"
"SDG: World",MDG,"Madagascar"
"SDG: World",MWI,"Malawi"
"SDG: World",MYS,"Malaysia"
"SDG: World",MDV,"Maldives"
"SDG: World",MLI,"Mali"
"SDG: World",MLT,"Malta"
"SDG: World",MTQ,"Martinique"
"SDG: World",MRT,"Mauritania"
"SDG: World",MUS,"Mauritius"
"SDG: World",MEX,"Mexico"
"SDG: World",FSM,"Micronesia (Federated States of)"
"SDG: World",MCO,"Monaco"
"SDG: World",MNG,"Mongolia"
"SDG: World",MNE,"Montenegro"
"SDG: World",MSR,"Montserrat"
"SDG: World",MAR,"Morocco"
"SDG: World",MOZ,"Mozambique"
"SDG: World",MNP,"Northern Mariana Islands"
"SDG: World",NAM,"Namibia"
"SDG: World",NRU,"Nauru"
"SDG: World",NPL,"Nepal"
"SDG: World",NLD,"Netherlands"
"SDG: World",CUW,"Curaçao"
"SDG: World",SXM,"Sint Maarten (Dutch part)"
"SDG: World",NCL,"New Caledonia"
"SDG: World",VUT,"Vanuatu"
"SDG: World",NZL,"New Zealand"
"SDG: World",NIC,"Nicaragua"
"SDG: World",NER,"Niger"
"SDG: World",NGA,"Nigeria"
"SDG: World",NIU,"Niue"
"SDG: World",NFK,"Norfolk Island"
"SDG: World",NOR,"Norway"
"SDG: World",OMN,"Oman"
"SDG: World",MHL,"Marshall Islands"
"SDG: World",PAK,"Pakistan"
"SDG: World",PSE,"Palestine"
"SDG: World",PAN,"Panama"
"SDG: World",PNG,"Papua New Guinea"
"SDG: World",PRY,"Paraguay"
"SDG: World",PER,"Peru"
"SDG: World",PHL,"Philippines"
"SDG: World",PCN,"Pitcairn"
"SDG: World",POL,"Poland"
"SDG: World",PRT,"Portugal"
"SDG: World",MDA,"Republic of Moldova"
"SDG: World",GNB,"Guinea-Bissau"
"SDG: World",TLS,"Timor-Leste"
"SDG: World",PRI,"Puerto Rico"
"SDG: World",QAT,"Qatar"
"SDG: World",REU,"Réunion"
"SDG: World",ROU,"Romania"
"SDG: World",RUS,"Russian Federation"
"SDG: World",RWA,"Rwanda"
"SDG: World",BLM,"Saint-Barthélemy"
"SDG: World",SHN,"Saint Helena"
"SDG: World",KNA,"Saint Kitts and Nevis"
"SDG: World",LCA,"Saint Lucia"
"SDG: World",MAF,"Saint-Martin (French part)"
"SDG: World",SPM,"Saint Pierre and Miquelon"
"SDG: World",VCT,"Saint Vincent and the Grenadines"
"SDG: World",SVK,"Slovakia"
"SDG: World",SMR,"San Marino"
"SDG: World",SVN,"Slovenia"
"SDG: World",STP,"Sao Tome and Principe"
"SDG: World",SAU,"Saudi Arabia"
"SDG: World",SEN,"Senegal"
"SDG: World",SRB,"Serbia"
"SDG: World",SYC,"Seychelles"
"SDG: World",SLE,"Sierra Leone"
"SDG: World",SGP,"Singapore"
"SDG: World",SOM,"Somalia"
"SDG: World",ZAF,"South Africa"
"SDG: World",ZWE,"Zimbabwe"
"SDG: World",ESP,"Spain"
"SDG: World",SSD,"South Sudan"
"SDG: World",SDN,"Sudan"
"SDG: World",ESH,"Western Sahara"
"SDG: World",LKA,"Sri Lanka"
"SDG: World",XDN,"Sudan (pre-secession)"
"SDG: World",SUR,"Suriname"
"SDG: World",SJM,"Svalbard and Jan Mayen Islands"
"SDG: World",SWZ,"Eswatini"
"SDG: World",SWE,"Sweden"
"SDG: World",CHE,"Switzerland"
"SDG: World",SYR,"Syrian Arab Republic"
"SDG: World",TJK,"Tajikistan"
"SDG: World",TZA,"United Republic of Tanzania"
"SDG: World",THA,"Thailand"
"SDG: World",TGO,"Togo"
"SDG: World",TKL,"Tokelau"
"SDG: World",TON,"Tonga"
"SDG: World",TUV,"Tuvalu"
"SDG: World",TTO,"Trinidad and Tobago"
"SDG: World",TUN,"Tunisia"
"SDG: World",TUR,"Türkiye"
"SDG: World",TKM,"Turkmenistan"
"SDG: World",TCA,"Turks and Caicos Islands"
"SDG: World",UGA,"Uganda"
"SDG: World",BLR,"Belarus"
"SDG: World",UKR,"Ukraine"
"SDG: World",ARE,"United Arab Emirates"
"SDG: World",GBR,"United Kingdom of Great Britain and Northern Ireland"
"SDG: World",ZZA,"Channel Islands"
"SDG: World",GGY,"Guernsey"
"SDG: World",JEY,"Jersey"
"SDG: World",IMN,"Isle of Man"
"SDG: World",USA,"United States of America"
"SDG: World",BFA,"Burkina Faso"
"SDG: World",URY,"Uruguay"
"SDG: World",UZB,"Uzbekistan"
"SDG: World",VEN,"Venezuela (Bolivarian Republic of)"
"SDG: World",VNM,"Viet Nam"
"SDG: World",VGB,"British Virgin Islands"
"SDG: World",VIR,"United States Virgin Islands"
"SDG: World",WLF,"Wallis and Futuna Islands"
"SDG: World",WSM,"Samoa"
"SDG: World",YEM,"Yemen"
"SDG: World",COD,"Democratic Republic of the Congo"
"SDG: World",ZMB,"Zambia"
"UIS: Arab States",DZA,"Algeria"
"UIS: Arab States",BHR,"Bahrain"
"UIS: Arab States",EGY,"Egypt"
"UIS: Arab States",DJI,"Djibouti"
"UIS: Arab States",IRQ,"Iraq"
"UIS: Arab States",JOR,"Jordan"
"UIS: Arab States",KWT,"Kuwait"
"UIS: Arab States",LBN,"Lebanon"
"UIS: Arab States",LBY,"Libya"
"UIS: Arab States",MRT,"Mauritania"
"UIS: Arab States",MAR,"Morocco"
"UIS: Arab States",OMN,"Oman"
"UIS: Arab States",PSE,"Palestine"
"UIS: Arab States",QAT,"Qatar"
"UIS: Arab States",SAU,"Saudi Arabia"
"UIS: Arab States",SDN,"Sudan"
"UIS: Arab States",XDN,"Sudan (pre-secession)"
"UIS: Arab States",SYR,"Syrian Arab Republic"
"UIS: Arab States",TUN,"Tunisia"
"UIS: Arab States",ARE,"United Arab Emirates"
"UIS: Arab States",YEM,"Yemen"
"UIS: Central and Eastern Europe",ALB,"Albania"
"UIS: Central and Eastern Europe",BIH,"Bosnia and Herzegovina"
"UIS: Central and Eastern Europe",BGR,"Bulgaria"
"UIS: Central and Eastern Europe",HRV,"Croatia"
"UIS: Central and Eastern Europe",CZE,"Czechia"
"UIS: Central and Eastern Europe",EST,"Estonia"
"UIS: Central and Eastern Europe",HUN,"Hungary"
"UIS: Central and Eastern Europe",LVA,"Latvia"
"UIS: Central and Eastern Europe",LTU,"Lithuania"
"UIS: Central and Eastern Europe",MKD,"North Macedonia"
"UIS: Central and Eastern Europe",MNE,"Montenegro"
"UIS: Central and Eastern Europe",POL,"Poland"
"UIS: Central and Eastern Europe",MDA,"Republic of Moldova"
"UIS: Central and Eastern Europe",ROU,"Romania"
"UIS: Central and Eastern Europe",RUS,"Russian Federation"
"UIS: Central and Eastern Europe",SVK,"Slovakia"
"UIS: Central and Eastern Europe",SVN,"Slovenia"
"UIS: Central and Eastern Europe",SRB,"Serbia"
"UIS: Central and Eastern Europe",TUR,"Türkiye"
"UIS: Central and Eastern Europe",BLR,"Belarus"
"UIS: Central and Eastern Europe",UKR,"Ukraine"
"UIS: Central Asia",ARM,"Armenia"
"UIS: Central Asia",AZE,"Azerbaijan"
"UIS: Central Asia",GEO,"Georgia"
"UIS: Central Asia",KAZ,"Kazakhstan"
"UIS: Central Asia",KGZ,"Kyrgyzstan"
"UIS: Central Asia",MNG,"Mongolia"
"UIS: Central Asia",TJK,"Tajikistan"
"UIS: Central Asia",TKM,"Turkmenistan"
"UIS: Central Asia",UZB,"Uzbekistan"
"UIS: East Asia and the Pacific",AUS,"Australia"
"UIS: East Asia and the Pacific",SLB,"Solomon Islands"
"UIS: East Asia and the Pacific",PLW,"Palau"
"UIS: East Asia and the Pacific",BRN,"Brunei Darussalam"
"UIS: East Asia and the Pacific",MMR,"Myanmar"
"UIS: East Asia and the Pacific",CHN,"China"
"UIS: East Asia and the Pacific",COK,"Cook Islands"
"UIS: East Asia and the Pacific",FJI,"Fiji"
"UIS: East Asia and the Pacific",KIR,"Kiribati"
"UIS: East Asia and the Pacific",HKG,"China, Hong Kong Special Administrative Region"
"UIS: East Asia and the Pacific",IDN,"Indonesia"
"UIS: East Asia and the Pacific",JPN,"Japan"
"UIS: East Asia and the Pacific",KHM,"Cambodia"
"UIS: East Asia and the Pacific",KOR,"Republic of Korea"
"UIS: East Asia and the Pacific",PRK,"Democratic People's Republic of Korea"
"UIS: East Asia and the Pacific",LAO,"Lao People's Democratic Republic"
"UIS: East Asia and the Pacific",MAC,"China, Macao Special Administrative Region"
"UIS: East Asia and the Pacific",MYS,"Malaysia"
"UIS: East Asia and the Pacific",FSM,"Micronesia (Federated States of)"
"UIS: East Asia and the Pacific",NRU,"Nauru"
"UIS: East Asia and the Pacific",VUT,"Vanuatu"
"UIS: East Asia and the Pacific",NZL,"New Zealand"
"UIS: East Asia and the Pacific",NIU,"Niue"
"UIS: East Asia and the Pacific",MHL,"Marshall Islands"
"UIS: East Asia and the Pacific",PNG,"Papua New Guinea"
"UIS: East Asia and the Pacific",PHL,"Philippines"
"UIS: East Asia and the Pacific",TLS,"Timor-Leste"
"UIS: East Asia and the Pacific",SGP,"Singapore"
"UIS: East Asia and the Pacific",THA,"Thailand"
"UIS: East Asia and the Pacific",TKL,"Tokelau"
"UIS: East Asia and the Pacific",TON,"Tonga"
"UIS: East Asia and the Pacific",TUV,"Tuvalu"
"UIS: East Asia and the Pacific",VNM,"Viet Nam"
"UIS: East Asia and the Pacific",WSM,"Samoa"
"UIS: Latin America and the Caribbean",AIA,"Anguilla"
"UIS: Latin America and the Caribbean",ATG,"Antigua and Barbuda"
"UIS: Latin America and the Caribbean",ARG,"Argentina"
"UIS: Latin America and the Caribbean",ABW,"Aruba"
